grid_id,acronym
grid.487856.0,FHP
grid.487857.1,NSTEP
grid.487858.e,WVNET
grid.487859.f,WOC
grid.487860.5,AAOO
grid.487861.4,WFS
grid.487869.c,AHI
grid.487870.4,BBA
grid.487871.5,CSE
grid.487872.6,ARC
grid.487873.7,CIGIE
grid.487880.b,FREC
grid.487881.a,BE
grid.487882.9,ADEC
grid.487882.9,AGSAT
grid.487883.8,AAN
grid.487888.3,IML
grid.487889.2,DVIRC
grid.487890.a,ADS
grid.487896.c,EBC
grid.487897.d,ATI
grid.487898.2,IAS
grid.487901.3,IARII
grid.487904.6,EMR
grid.487908.a,AAEES
grid.487909.b,IFPRI
grid.487912.1,BHSSC
grid.487916.5,AASP
grid.487920.0,ISTI
grid.487921.1,ELF
grid.487927.7,BWI
grid.487930.1,ICC
grid.487934.5,STEM
grid.487943.5,FESCO
grid.487945.3,ALS-S
grid.487946.0,CIC
grid.487949.f,CECI
grid.487951.6,RPS ASA
grid.487954.3,MLC
grid.487958.f,JHWFF
grid.487960.4,HTRD
grid.487963.7,HTRI
grid.487975.0,JEF
grid.487976.3,HES
grid.487982.8,ASWH
grid.487995.e,BSO
grid.488008.c,n3D
grid.488009.d,ORCA
grid.488010.5,NAFX
grid.488013.6,NBGSA
grid.488015.0,NCUSCR
grid.488016.3,LVA
grid.488022.4,CONEG
grid.488023.5,NLA
grid.488026.0,CREN
grid.488030.7,NEC
grid.488034.3,RRC
grid.488044.4,HACDC
grid.488045.5,NRF
grid.488046.6,LLC
grid.488049.9,RTS
grid.488052.3,PGL
grid.488053.2,NACD
grid.488068.a,SoBRO
grid.488073.0,RRI
grid.488075.6,FCPR
grid.488076.5,SOPTV
grid.488079.a,RES
grid.488086.a,SSI
grid.488089.5,MGHPCC
grid.488093.e,VCE
grid.488106.3,ISHV
grid.488116.2,SMI
grid.488129.e,SIE
grid.488137.1,PLA
grid.488154.4,CIP
grid.488160.3,CIE
grid.488163.0,PCL
grid.488170.2,IQTC
grid.488174.6,SDCIQ
grid.488176.4,SUPL
grid.488179.b,CIC
grid.488182.f,SIMT
grid.488187.a,WiCO
grid.488192.e,GIAT
grid.488211.6,JSAES
grid.488218.f,DPRC
grid.488230.5,SEHH
grid.488231.4,MSD
grid.488232.7,CECOG
grid.488235.0,JT
grid.488236.3,FISM
grid.488242.0,ALK
grid.488249.b,LYSARC
grid.488250.3,CERU
grid.488256.5,EANM
grid.488269.9,GKF
grid.488279.8,ICLN
grid.488284.a,GSK
grid.488286.8,GSK
grid.488289.7,GSK
grid.488290.f,INSAF
grid.488292.d,LUPI
grid.488295.a,GSK
grid.488297.8,GORTEC
grid.488301.6,GECP
grid.488303.4,SLO
grid.488304.3,GEICO
grid.488306.1,GEIS
grid.488307.0,TTCC
grid.488309.e,GETNE
grid.488315.3,HMR
grid.488316.0,AGIS
grid.488331.5,IFCT
grid.488341.2,MSD
grid.488345.6,TPU
grid.488353.1,MSD
grid.488379.9,IHF
grid.488390.e,AzCEP
grid.488393.d,ACAAI
grid.488393.d,ABAI
grid.488394.a,ACFAS
grid.488395.b,ACMT
grid.488396.8,ACNM
grid.488397.9,ACP
grid.488400.0,EOS
grid.488400.0,EOC
grid.488404.4,BAU
grid.488406.6,CHGR
grid.488409.9,CMCH
grid.488410.1,CHU
grid.488411.0,CMC
grid.488412.3,CHCMU
grid.488413.2,CCO
grid.488417.6,CCMH
grid.488418.9,DSAM
grid.488420.2,CARNA
grid.488425.7,CPSO
grid.488428.a,SZCIQ
grid.488429.b,CCAOM
grid.488433.0,ZUMS
grid.488434.7,RSUP
grid.488437.4,DAV
grid.488440.4,UNT
grid.488448.c,ESO
grid.488456.3,HUUFMA
grid.488457.2,HUN
grid.488458.d,HC-UFPE
grid.488461.7,ICLDC
grid.488462.4,HUOL
grid.488463.5,HUOC
grid.488465.3,HUISJ
grid.488467.1,IUHW
grid.488470.7,IUCT
grid.488473.4,HUWC
grid.488478.f,HU-USP
grid.488479.e,CIC
grid.488480.8,HULW-UFPB
grid.488484.c,LBFA
grid.488486.e,KCDS
grid.488490.9,KHUH
grid.488492.b,LIBM
grid.488496.f,MBHMC&H
grid.488497.e,NUHCS
grid.488502.3,MSD
grid.488508.9,UOSSC
grid.488509.8,NYSORA
grid.488516.6,UFSC
grid.488516.6,HU
grid.488517.7,SSPC
grid.488519.9,RUHS-MC
grid.488519.9,RCRMC
grid.488528.b,SLCOG
grid.488530.2,SYSUCC
grid.488532.0,SCCO
grid.488535.7,TCHE
grid.488537.5,TKDC
grid.488539.b,UNIFAG
grid.488552.6,UMHL
grid.488558.c,UCSF
grid.488560.7,RKU
grid.488562.5,UHMCBK
grid.488567.0,UKF
grid.488568.f,UKW
grid.488572.4,UDI
grid.488586.f,UMIN
grid.488590.8,HFSP
grid.488590.8,HFSPO
grid.488591.9,ODNI
grid.488593.b,ACARP
grid.488594.c,UHMB
grid.488594.c,UHMBT
grid.488596.e,OYH
grid.488598.0,FGER
grid.488599.1,HUSM
grid.488605.7,MGGZ
grid.488607.5,UOA
grid.488609.b,UOC
grid.488612.1,VSCR
grid.488613.0,VMMU
grid.488614.7,URA
grid.488616.5,USA
grid.488619.a,AALAS
grid.488625.5,ORMC
grid.488626.6,JCMC
grid.488633.2,FBR
grid.488635.4,SMSA
grid.488636.7,MHF
grid.488639.8,EKF
grid.488642.4,HMT
grid.488647.1,AIMS
grid.488649.f,ASIRC
grid.488650.7,CRI
grid.488653.4,BINM
grid.488656.1,AMRI
grid.488657.0,AMIR
grid.488659.e,AWPLI
grid.488662.6,BEI
grid.488663.7,AMRI
grid.488664.0,AITHM
grid.488667.3,CFNI
grid.488668.c,AHVI
grid.488669.d,AMRINJ
grid.488670.5,BHULRI
grid.488671.4,AVI
grid.488672.7,CTSI
grid.488675.0,AHRI
grid.488676.3,AIHD
grid.488680.a,BCI
grid.488681.b,AISH
grid.488687.d,CLSA
grid.488689.3,CLRI
grid.488690.b,ABJHI
grid.488690.b,BJH SCN
grid.488691.a,CHRI
grid.488692.9,CINIM
grid.488693.8,AGRI
grid.488694.f,CPSI
grid.488694.f,ICSP
grid.488695.e,CRI
grid.488696.d,CSI
grid.488698.3,IOMC
grid.488700.3,BCC
grid.488702.1,ICESP
grid.488703.0,AARI
grid.488705.6,BIDE
grid.488707.4,VOU
grid.488708.b,ABRI
grid.488709.a,CLEI
grid.488710.2,BMI
grid.488712.0,CDCRI
grid.488724.5,D3
grid.488725.4,CII
grid.488727.6,ICDF
grid.488729.8,AQI
grid.488731.1,CVI
grid.488732.2,CHIREC
grid.488738.8,DI
grid.488739.9,ARCIM
grid.488741.6,CHRIAS
grid.488742.5,CTI
grid.488743.4,CIMS
grid.488747.0,CBI
grid.488750.6,CHI
grid.488752.4,CMI
grid.488754.2,PCRMC
grid.488757.1,DHAT
grid.488758.e,NEDU
grid.488768.d,CBCI
grid.488771.5,DMG
grid.488772.6,FDIP
grid.488773.7,DISC
grid.488774.0,TFI
grid.488775.1,GTRI
grid.488778.c,DIHI
grid.488779.d,DGG
grid.488780.b,DITG
grid.488781.a,MCH
grid.488782.9,FCC
grid.488784.f,NPi
grid.488785.e,FCS
grid.488786.d,GHI
grid.488787.c,FDHS
grid.488796.c,BICO
grid.488797.d,HSRI
grid.488802.e,IECED
grid.488805.9,FIDAM
grid.488810.d,HVORI
grid.488812.f,FIH
grid.488814.9,BCDI
grid.488820.e,IEMO
grid.488823.d,GRAACC
grid.488829.7,IRIG
grid.488833.c,KPWHRI
grid.488835.a,IECSCYL
grid.488836.9,IFORD
grid.488839.6,IKSI
grid.488845.d,IRCM
grid.488848.0,TENS
grid.488849.1,GVK EMRI
grid.488853.a,ISTEEBU
grid.488856.f,HIT
grid.488857.e,GHICL
grid.488858.1,IRME
grid.488860.a,ICR
grid.488862.8,ICATME
grid.488864.e,IFN
grid.488866.c,HRI
grid.488870.b,IFEG
grid.488872.9,IALD
grid.488877.c,ICCR
grid.488878.3,VCC
grid.488880.4,IPHIC
grid.488881.5,ApEHR
grid.488883.7,ILF
grid.488884.0,HSCI
grid.488887.3,IBMP
grid.488888.c,IHR
grid.488891.4,IKVBV
grid.488896.3,IEEP
grid.488897.2,IARI
grid.488898.d,IFSH
grid.488900.d,IHEP
grid.488901.c,IHMP
grid.488905.8,IMHR
grid.488911.d,IDIS
grid.488912.e,IKAS
grid.488916.a,ISIC
grid.488917.b,ICLS
grid.488920.f,ISR
grid.488921.e,INIBIC
grid.488922.d,IMAD
grid.488923.c,ISUD
grid.488924.b,ITT
grid.488927.8,IKA
grid.488928.7,ICF
grid.488929.6,INASA
grid.488936.8,IAM
grid.488937.9,PHAD
grid.488938.6,IBO
grid.488939.7,IKLT
grid.488942.b,IFANE
grid.488943.a,IRCM
grid.488944.d,IBORL
grid.488948.1,ISPE
grid.488950.8,RMI
grid.488952.a,ISSEPS
grid.488953.b,IFDR
grid.488956.e,IGG
grid.488957.f,IRRIV
grid.488960.b,ISPI
grid.488962.9,IVAC
grid.488963.8,IDC
grid.488965.e,InVO
grid.488968.3,IPEPO
grid.488969.2,ICIC
grid.488971.b,INDI
grid.488980.5,KIMS
grid.488982.7,IMP
grid.488985.0,GIS-IReSP
grid.488989.c,IMETISA
grid.488990.4,JDI
grid.488991.5,LERI
grid.488993.7,IMO
grid.488994.0,IMA
grid.488995.1,IHI
grid.488997.3,MIDAP
grid.489001.4,ISABU
grid.489005.0,INMUSC
grid.489006.3,MIMS
grid.489007.2,LMTM
grid.489007.2,LIBR
grid.489008.d,ITIO
grid.489009.c,MIPS
grid.489010.4,JPNI
grid.489011.5,LCIA
grid.489012.6,IUN
grid.489013.7,INDEN
grid.489017.3,KCALSI
grid.489018.c,KCRI
grid.489020.7,ICB
grid.489021.6,INTO
grid.489026.1,IOP
grid.489028.f,KIHD
grid.489035.3,IAPA
grid.489038.e,LBI-LVR
grid.489040.1,MIDAS
grid.489041.0,LBI HF
grid.489043.2,KIMR
grid.489045.4,MIMIT
grid.489047.6,THOCC
grid.489053.3,LMI
grid.489056.6,LBIHPR
grid.489057.7,MIPI
grid.489059.9,NCI
grid.489061.2,NIL
grid.489064.7,NINS
grid.489066.5,NHFH&RI
grid.489068.b,NHI
grid.489069.a,MJHS
grid.489070.2,MHRI
grid.489072.0,NICVB
grid.489075.7,INAMI
grid.489075.7,RIZIV
grid.489076.4,IRO
grid.489077.5,NIHCR
grid.489078.a,NITOR
grid.489080.d,MHS
grid.489081.c,NMHI
grid.489084.9,NIPSH
grid.489087.a,NRITLD
grid.489089.4,MOI
grid.489090.c,NRI
grid.489091.d,NZRSI
grid.489092.e,IMMUJERES
grid.489093.f,MDLI
grid.489095.9,NNIITO
grid.489097.b,MSRI
grid.489098.4,MHSI
grid.489100.4,NCH
grid.489102.6,NAFI
grid.489107.3,OCSRI
grid.489110.5,NCI
grid.489112.7,OHI
grid.489117.2,PELI
grid.489124.2,PRI
grid.489130.7,ORCI
grid.489135.2,OMI
grid.489138.f,PTSI
grid.489143.3,PLDI
grid.489145.5,OCRI
grid.489146.6,PCI
grid.489149.9,OIC
grid.489153.2,OSI
grid.489158.9,OGKBU SokB
grid.489162.0,CSI
grid.489163.1,SAfRI
grid.489164.6,OSMSCI
grid.489165.7,DNA
grid.489166.4,PRI
grid.489167.5,MWI
grid.489168.a,PCRI
grid.489170.3,RKL
grid.489171.2,ORI
grid.489172.1,RDI
grid.489175.6,PMI
grid.489176.5,SGCC&RI
grid.489177.4,VÚDPaP
grid.489180.c,PIMR
grid.489187.b,PIOA
grid.489189.5,KNMP
grid.489193.e,RMI
grid.489200.7,PVRI
grid.489201.6,STLI
grid.489203.4,RIMMRI
grid.489209.e,SRI
grid.489216.0,SICR
grid.489225.0,SERRI
grid.489230.4,TLI
grid.489233.7,TCT
grid.489241.2,SKI
grid.489243.0,SMFI
grid.489250.2,NCI
grid.489261.0,IFP
grid.489263.2,PFI
grid.489275.5,NIBRS
grid.489278.8,SEE
grid.489279.9,SEI
grid.489286.9,NRCERM
grid.489288.7,SSI
grid.489295.b,ICDC
grid.489302.4,THI
grid.489308.e,ICH
grid.489309.f,UMRI
grid.489314.3,SOFI
grid.489319.e,TFRI
grid.489322.6,IPFCC
grid.489326.2,IBOS
grid.489327.3,IEEM
grid.489331.4,IDD
grid.489332.7,TRI
grid.489334.1,IMTM
grid.489335.0,TRI
grid.489338.d,WIDO
grid.489339.c,JRC
grid.489340.2,WPHI
grid.489346.4,WIVW
grid.489356.5,VJIM
grid.489357.4,LMRI
grid.489360.0,TMI
grid.489363.3,JRC
grid.489372.3,VSRI
grid.489373.2,ELA
grid.489374.5,NCU
grid.489375.4,AMARC
grid.489376.7,AACD
grid.489377.6,CAPA
grid.489378.9,ANOCEF
grid.489379.8,CAIPA
grid.489380.e,AMDA
grid.489381.f,AFLAR
grid.489383.d,AMUQ
grid.489384.a,CACA
grid.489387.9,ACTIV
grid.489388.6,ASRADD
grid.489389.7,ALFA
grid.489392.d,CDMA
grid.489393.c,CNS
grid.489394.b,AFC
grid.489395.a,IDEA
grid.489396.9,AFDPHE
grid.489397.8,ABCT
grid.489398.7,ATCC
grid.489399.6,CIRSE
grid.489403.2,HAS
grid.489405.4,RxA
grid.489406.7,AURA
grid.489407.6,ASHM
grid.489408.9,ASID
grid.489409.8,KSBMT
grid.489410.0,IDAI
grid.489411.1,ANZICS
grid.489413.3,PePH
grid.489414.4,ANZSPM
grid.489415.5,AACPDM
grid.489416.6,ASA
grid.489417.7,AACS
grid.489418.8,AAMI
grid.489419.9,AKE
grid.489420.3,AANP
grid.489421.2,AAOMPT
grid.489422.1,OGH
grid.489424.7,CSSANZ
grid.489425.6,AAO
grid.489426.5,OGP
grid.489427.4,AAS
grid.489430.2,BHS
grid.489431.3,AARC
grid.489432.0,AABIP
grid.489435.7,AACDP
grid.489436.4,BVP-SBP
grid.489437.5,AADE
grid.489438.a,AAGL
grid.489439.b,CTOS
grid.489440.5,AAKP
grid.489442.7,AANA
grid.489443.6,CHPA
grid.489443.6,PA
grid.489443.6,NDMA
grid.489444.1,FMSS
grid.489445.0,ABA
grid.489446.3,AFPA
grid.489447.2,SGY
grid.489448.d,ABA
grid.489449.c,BeSPGHAN
grid.489450.4,​CAMES
grid.489451.5,ACDS
grid.489452.6,AFTC
grid.489455.1,AHS
grid.489456.2,AHNA
grid.489457.3,AFS
grid.489458.c,BASR
grid.489459.d,ALA
grid.489460.7,CSRAA
grid.489461.6,INC Nefro
grid.489462.5,AMGA
grid.489462.5,AAMC
grid.489463.4,AMSSM
grid.489464.3,AFRETH
grid.489465.2,FA
grid.489466.1,ANMS
grid.489467.0,AOA
grid.489468.f,CSH
grid.489470.6,SFA
grid.489471.7,AOSSM
grid.489472.4,SBOC
grid.489473.5,AOPA
grid.489473.5,OALMA
grid.489474.2,SBCCP
grid.489475.3,SFMU
grid.489477.1,APMA
grid.489478.e,SBCT
grid.489479.f,SFA
grid.489480.9,APA
grid.489481.8,BAUS
grid.489482.b,ASMBS
grid.489483.a,SNFCP
grid.489484.d,ASBMT
grid.489485.c,DACRA
grid.489486.f,ASCCP
grid.489487.e,SFED
grid.489488.1,BCIS
grid.489489.0,ASDS
grid.489490.8,SNFGE
grid.489492.a,AFSOS
grid.489493.b,BCS
grid.489494.c,American Society of Bariatric Physicians
grid.489494.c,ASBP
grid.489494.c,OMA
grid.489495.d,ASHNR
grid.489496.e,BCDHA
grid.489498.0,GVN
grid.489500.0,BKPA
grid.489501.1,ANAH
grid.489502.2,BSH
grid.489503.3,SEPD
grid.489504.4,BSCCP
grid.489505.5,SAMFyC
grid.489507.7,BSIR
grid.489509.9,BTA
grid.489510.1,БАНМЗ
grid.489510.1,BNMDA
grid.489511.0,ANGH
grid.489512.3,DAlzG
grid.489516.7,AUO
grid.489518.9,AAT
grid.489520.2,CAFP
grid.489521.3,ANQ
grid.489522.0,GMA
grid.489522.0,BÄK
grid.489523.1,DPG
grid.489525.7,DGP
grid.489526.4,AHPA
grid.489530.3,DGNM
grid.489531.2,CASEM
grid.489532.1,DGTHG
grid.489533.0,DSAGT
grid.489534.7,ACMU
grid.489534.7,CAEP
grid.489535.6,ACS
grid.489536.5,DSO
grid.489537.4,DGA
grid.489538.b,ACIN
grid.489539.a,CAGS
grid.489539.a,ACCG
grid.489540.4,DKG
grid.489541.5,CCS
grid.489542.6,DGTCM
grid.489543.7,CMPA
grid.489543.7,ACPM
grid.489544.0,ASPACE
grid.489545.1,CNS
grid.489545.1,SCN
grid.489547.3,AASEM
grid.489548.c,COFAS
grid.489550.5,COTS
grid.489551.4,NVOG
grid.489553.6,CRA
grid.489556.3,GHAM
grid.489557.2,CSCRS
grid.489558.d,GMOA
grid.489559.c,CSIR
grid.489561.7,CSPS
grid.489562.4,APB
grid.489564.2,CTA
grid.489564.2,ACG
grid.489565.3,ABCD
grid.489567.1,ACOR
grid.489569.f,AASC
grid.489571.6,GWSA
grid.489572.5,AENS
grid.489573.4,GHA
grid.489574.3,AGOTA
grid.489577.0,CAS
grid.489578.f,HMSA
grid.489580.8,ÖDG
grid.489581.9,AMIB
grid.489582.a,ANAC
grid.489583.b,CHOA
grid.489584.c,FFAAIR
grid.489585.d,HISI
grid.489587.f,ESOT
grid.489588.0,IHA
grid.489589.1,SEMI
grid.489590.9,APPD
grid.489592.b,EMAT
grid.489594.d,APOG
grid.489595.c,IPA
grid.489597.e,SEVT
grid.489598.1,ASP
grid.489600.3,SEM
grid.489601.2,ISAKOS
grid.489602.1,HSC
grid.489603.0,N4A
grid.489603.0,NAAAA
grid.489604.7,SIR
grid.489606.5,NABVETS
grid.489607.4,ERA-EDTA
grid.489608.b,NSOOPB
grid.489610.2,ERS
grid.489611.3,NAON
grid.489612.0,NAPWHA
grid.489613.1,NASHIP
grid.489614.6,EEY
grid.489615.7,ITEDS
grid.489616.4,NCBA
grid.489617.5,VEAT
grid.489618.a,IWSA
grid.489619.b,ABPI
grid.489622.3,EAES
grid.489623.2,NPSA
grid.489624.5,EACTA
grid.489625.4,CHS
grid.489627.6,NASAM
grid.489628.9,EDA
grid.489629.8,NSA
grid.489631.1,AIRG
grid.489632.2,ENETS
grid.489634.4,EPA
grid.489635.5,PTG
grid.489637.7,FS
grid.489637.7,IPA
grid.489638.8,ISCP
grid.489639.9,ITS
grid.489640.7,NIV
grid.489641.6,APARD
grid.489645.2,IAHV
grid.489647.0,ESSR
grid.489648.f,ISCCM
grid.489649.e,APSEM
grid.489650.6,NRCS
grid.489651.7,NPA
grid.489653.5,ESA
grid.489654.2,EUSCLE
grid.489655.3,IATA
grid.489656.0,ESGO
grid.489658.e,ARPE
grid.489660.5,DGHO
grid.489661.4,IACT
grid.489662.7,NVvR
grid.489664.1,ESICM
grid.489665.0,AIMO
grid.489666.3,NJPA
grid.489669.c,ESS
grid.489669.c,ESDS
grid.489670.4,SRATI
grid.489671.5,NCS
grid.489672.6,SRN
grid.489673.7,SIF
grid.489674.0,CARP
grid.489674.0,NOAMA
grid.489675.1,SIC
grid.489676.2,FLAS
grid.489677.3,RHAS
grid.489679.d,NOPHO
grid.489680.b,RUSSCO
grid.489681.a,SIIA
grid.489683.8,RSC
grid.489685.e,NASBS
grid.489686.d,AFR
grid.489687.c,NASPGHAN
grid.489688.3,SIdP
grid.489689.2,RPA
grid.489690.a,ÖGP
grid.489691.b,NOGGO
grid.489693.9,NSMHA
grid.489694.e,FPAP
grid.489695.f,JMA
grid.489696.c,NKF
grid.489697.d,ABDA
grid.489699.3,SCNP
grid.489702.0,SSO
grid.489707.5,ESH
grid.489708.a,CFCH
grid.489710.3,FCS
grid.489712.1,JSCTS
grid.489714.7,LUB
grid.489715.6,JSICM
grid.489717.4,CLS
grid.489719.a,SEN
grid.489722.2,KBCPES
grid.489723.3,TOD
grid.489724.4,SCDAA
grid.489725.5,APM
grid.489727.7,PAT
grid.489727.7,TPD
grid.489729.9,KMPA
grid.489730.1,SAMM
grid.489731.0,SJSC
grid.489732.3,COIB
grid.489733.2,TARD
grid.489734.5,SOCS
grid.489735.4,TSC
grid.489736.7,ODA
grid.489737.6,SSDV
grid.489738.9,TSH
grid.489738.9,THD
grid.489740.6,SAHM
grid.489741.7,OPTA
grid.489742.4,KPBMA
grid.489743.5,OAO
grid.489744.2,KASID
grid.489745.3,OGGA
grid.489747.1,SCTS
grid.489748.e,KASTT
grid.489749.f,SCAI
grid.489751.6,KATES
grid.489752.5,TAGO
grid.489754.3,PSI
grid.489755.2,OLA
grid.489756.1,KSCP
grid.489757.0,SHEA
grid.489758.f,TTS
grid.489759.e,OMA
grid.489760.4,TLCS
grid.489761.5,SMFM
grid.489762.6,ORA
grid.489763.7,SMISS
grid.489765.1,KCHUGR
grid.489766.2,TWNA
grid.489767.3,OSOT
grid.489768.c,SPD
grid.489769.d,TSOC
grid.489770.5,KSH
grid.489771.4,TSTH
grid.489772.7,KSIC
grid.489773.6,STA
grid.489775.0,KSoLA
grid.489776.3,KSSS
grid.489777.2,SABM
grid.489778.d,OTA
grid.489779.c,KUA
grid.489780.a,SOPPECOM
grid.489781.b,NVTG
grid.489782.8,SUFU
grid.489784.e,OEIS
grid.489786.c,SVS
grid.489787.d,SLACOM
grid.489788.2,TAFP
grid.489789.3,SHRM
grid.489790.b,TPTA
grid.489791.a,PACT
grid.489792.9,LAS
grid.489793.8,PFPPA
grid.489794.f,MEMS
grid.489795.e,TSAHP
grid.489797.c,SAA
grid.489798.3,MOSTA
grid.489800.d,MSA
grid.489801.c,SASM
grid.489803.e,MSN
grid.489804.9,SOBED
grid.489805.8,VNAGE
grid.489806.b,GTH
grid.489807.a,SCA
grid.489808.5,ASLM
grid.489809.4,MSS
grid.489810.c,MTAA
grid.489811.d,RMTBC
grid.489812.e,FAG
grid.489813.f,PMA
grid.489814.8,VHAG
grid.489815.9,APSARD
grid.489817.b,SIR
grid.489818.4,ASCRS
grid.489819.5,SOMOS
grid.489820.f,MVA
grid.489821.e,SOMM
grid.489822.d,MGA
grid.489823.c,SPU
grid.489826.9,WTA
grid.489828.7,SUO
grid.489829.6,DBU
grid.489830.e,WPA
grid.489831.f,AMIC
grid.489832.c,WMIS
grid.489834.a,APH
grid.489835.b,SAA
grid.489836.8,HRA
grid.489837.9,MARHC
grid.489837.9,MPCA
grid.489838.6,PWS
grid.489838.6,PWSA
grid.489839.7,NFF
grid.489841.8,PCDS
grid.489843.a,MAA
grid.489843.a,IBMA
grid.489844.d,SASA
grid.489845.c,SAEPT
grid.489845.c,SÄPT
grid.489846.f,VASSA
grid.489848.1,SNRS
grid.489849.0,ESDE
grid.489850.8,AEPNyA
grid.489851.9,PFA
grid.489852.a,MNRS
grid.489853.b,FPAHK
grid.489854.c,DAS
grid.489855.d,NYSPCC
grid.489856.e,SECIP
grid.489857.f,QDA
grid.489858.0,MMSN
grid.489859.1,MSTS
grid.489861.a,SEED
grid.489862.9,WMSHP
grid.489864.f,semFYC
grid.489865.e,NATA
grid.489866.d,NCF
grid.489867.c,SECOT
grid.489868.3,RSS
grid.489869.2,LHL
grid.489872.8,SECP
grid.489873.9,SRDC
grid.489874.e,HKACS
grid.489878.2,TOCA
grid.489879.3,TOA
grid.489880.5,HKSN
grid.489881.4,UKTS
grid.489883.6,SEPA
grid.489884.1,KSGE
grid.489885.0,SETH
grid.489886.3,IFOPA
grid.489887.2,SIS-E
grid.489890.4,KATRD
grid.489891.5,SMCA
grid.489893.7,CHRC
grid.489895.1,CHCP
grid.489896.2,ARC
grid.489898.c,CVC
grid.489899.d,CHB
grid.489900.c,ISPHA
grid.489906.a,CRO
grid.489908.4,CCSCI
grid.489920.e,CTCM
grid.489928.6,ARC
grid.489929.7,ACPR
grid.489940.8,ICB
grid.489944.c,CCSF
grid.489945.d,CHBV
grid.489946.e,CHTV
grid.489948.0,CRC
grid.489950.9,CHCFC
grid.489954.d,CHA
grid.489957.e,CHH
grid.489958.1,ASRC
grid.489961.b,BAH
grid.489963.9,BAMC
grid.489964.e,CTRMC
grid.489968.2,CBCC
grid.489973.8,BBH
grid.489978.3,ESHO
grid.489979.2,CCFH
grid.490001.c,CCT
grid.490002.f,CSRC
grid.490005.8,BVHS
grid.490006.b,ACMH
grid.490007.a,EPLS
grid.490008.5,CHESS
grid.490014.8,ATC
grid.490016.a,CARE-ID
grid.490019.5,AOC
grid.490022.d,CIC-IT
grid.490025.a,CNRC
grid.490032.c,CPMI
grid.490037.9,CRA
grid.490041.8,CRC
grid.490044.d,CICOM
grid.490051.9,CVMC
grid.490052.a,DVCIPM
grid.490055.d,DCLP
grid.490059.1,DMC
grid.490061.a,ECCC
grid.490066.d,CERITD
grid.490069.2,ECR
grid.490072.8,DHCLA
grid.490075.f,CMR
grid.490078.2,DHR
grid.490079.3,MSF
grid.490087.2,CERC
grid.490097.3,GRC
grid.490100.c,FMC
grid.490102.e,DZM
grid.490107.b,HBA
grid.490110.d,GBC
grid.490117.a,HCP
grid.490119.4,GGC
grid.490126.8,GPRMC
grid.490132.d,HTVC
grid.490133.c,FADC
grid.490134.b,GRMC
grid.490138.7,GHC
grid.490141.9,HED
grid.490143.b,GHRMSA
grid.490144.c,HEC
grid.490149.1,DCSS
grid.490154.d,HIAS
grid.490159.0,GMC
grid.490163.9,USCMC
grid.490164.e,HOB
grid.490173.8,HRAE
grid.490177.c,HRPA
grid.490186.2,HSJA
grid.490203.c,ICT
grid.490206.9,JPC
grid.490207.8,HIACT
grid.490208.7,JRRMMC
grid.490224.9,MPC
grid.490226.b,KRMC
grid.490228.5,RMH
grid.490229.4,ISCD
grid.490240.b,MHO
grid.490244.f,KDMC
grid.490245.e,JCHC
grid.490249.2,KCH
grid.490252.8,JACCRO
grid.490258.2,KoNECT
grid.490265.c,CAMFiC
grid.490272.a,KLSMC
grid.490276.e,NRRA
grid.490278.0,NCRC
grid.490280.7,LHMC
grid.490281.6,SERO
grid.490291.7,NHFC
grid.490296.0,LCCR
grid.490302.c,MVZ
grid.490308.6,LCP
grid.490309.7,MSHC
grid.490314.b,FMH
grid.490315.a,NRH Hospital
grid.490321.d,NDH
grid.490322.e,NJBSC
grid.490323.f,ORHC
grid.490328.4,PCRM
grid.490329.5,NGMC
grid.490330.d,NROC
grid.490331.c,PFC
grid.490332.f,NCMC
grid.490341.b,NWCC
grid.490342.8,PTWC
grid.490349.3,NLFH
grid.490353.8,MFC
grid.490358.3,RMMSC
grid.490365.d,RRMC
grid.490365.d,RVMC
grid.490368.0,NCP
grid.490370.9,PCC
grid.490375.c,PBMC
grid.490380.6,SRMC
grid.490386.0,PCI
grid.490388.e,OMC
grid.490395.2,OMC
grid.490406.f,PCM
grid.490412.a,OCOG
grid.490423.8,SBCC
grid.490438.2,PCCTC
grid.490440.d,NMH
grid.490443.e,SEAMEO-RECFON
grid.490457.b,RCBM
grid.490463.c,CEENTA
grid.490464.b,RSMC
grid.490465.a,SGNHC
grid.490468.7,SNCC
grid.490475.b,SMOC
grid.490481.0,SIMC
grid.490492.2,SOMC
grid.490493.3,NCCIM
grid.490495.5,SOMC
grid.490503.b,TOC
grid.490510.9,JENCC
grid.490515.c,SNMRI
grid.490517.e,TMCA
grid.490521.b,TFC
grid.490523.9,SGCMH
grid.490526.c,OSC
grid.490527.d,SRHC
grid.490530.b,SSC
grid.490537.c,CAPS
grid.490540.c,CMBM
grid.490542.e,SNBL
grid.490547.b,ARA
grid.490550.d,DAODAS
grid.490552.f,TVC
grid.490557.a,TRMC
grid.490557.a,TRCH
grid.490577.8,QSRC
grid.490583.3,WCFC
grid.490585.5,VKKD
grid.490589.9,VCRM
grid.490590.1,ZCO
grid.490595.4,WICTC
grid.490604.f,UVMC
grid.490609.2,EWK
grid.490619.3,JPEC
grid.490623.a,ACTS
grid.490624.d,AIC
grid.490627.e,NAAFH
grid.490631.9,AIM
grid.490632.a,IAPB
